srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,proto_encoded,state_encoded,service_encoded,srcip_encoded,dstip_encoded
3,47439.0,3,53.0,0.0,0.0,8e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,57000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424231741.0,1424231741.0,0.008,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,37.0,37.0,15.0,15.0,15.0,15.0,37.0,0,1.0,3.0,1.0,4,4
3,1043.0,3,53.0,0.0,0.0,8e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,57000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424232020.0,1424232020.0,0.008,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,36.0,36.0,32.0,33.0,32.0,20.0,36.0,0,1.0,3.0,1.0,4,4
12,46511.0,12,52750.0,0.0,0.0,0.070999,3182.0,38534.0,31.0,29.0,7.0,20.0,0.0,351666.9375,4261581.5,52.0,54.0,255.0,255.0,1870201793.0,4029616548.0,61.0,714.0,0.0,0.0,81.052482,79.253214,1424238642.0,1424238642.0,1.386039,1.329566,0.000666,0.000529,0.000137,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,4.0,6.0,1.0,1.0,1.0,1.0,4.0,0,2.0,2.0,3.0,13,13
16,47439.0,21,53.0,0.0,0.0,9e-06,264.0,0.0,60.0,0.0,0.0,0.0,0.0,117333328.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,1424224876.0,1424224876.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,25.0,25.0,8.0,8.0,8.0,8.0,25.0,0,1.0,3.0,1.0,17,22
6,40891.0,15,143.0,0.0,0.0,1.011643,1276.0,64946.0,62.0,252.0,6.0,30.0,0.0,9671.395508,505569.625,24.0,64.0,255.0,255.0,757917571.0,1403034111.0,53.0,1015.0,0.0,0.0,2138.964531,1307.461358,1424229772.0,1424229773.0,43.984478,15.840444,0.0626,0.012964,0.049636,0.0,1.0,0.2914540816326531,0.04522246535375638,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2.0,2.0,3.0,7,16
0,4196.0,10,56413.0,0.0,0.0,0.183084,4550.0,71834.0,31.0,29.0,7.0,33.0,0.0,196281.5,3099648.25,78.0,80.0,255.0,255.0,3747643804.0,1598296870.0,58.0,898.0,0.0,0.0,135.44996,134.312126,1421936093.0,1421936093.0,2.373208,2.311241,0.000608,0.000489,0.000119,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0,2.0,2.0,3.0,1,11
4,59536.0,12,22749.0,0.0,0.0,0.06694,3702.0,48710.0,31.0,29.0,7.0,24.0,0.0,435374.9375,5727517.0,62.0,62.0,255.0,255.0,1019002455.0,1019306808.0,60.0,786.0,0.0,0.0,70.618755,1.900899,1424222509.0,1424222509.0,1.092082,1.088426,0.000656,0.000535,0.000121,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,8.0,8.0,7.0,6.0,1.0,1.0,2.0,0,2.0,2.0,3.0,5,13
13,55888.0,10,9012.0,0.0,0.0,0.222329,8928.0,320.0,31.0,29.0,4.0,1.0,0.0,298332.6563,9607.383789,14.0,6.0,255.0,255.0,155574500.0,860563188.0,638.0,53.0,0.0,0.0,1513.805337,64.399066,1424239814.0,1424239814.0,17.102231,44.329801,0.000729,0.00056,0.000169,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,4.0,3.0,7.0,5.0,1.0,1.0,6.0,0,2.0,2.0,6.0,14,11
8,17457.0,10,6881.0,0.0,0.0,3.396797,25056.0,1094788.0,31.0,29.0,38.0,390.0,0.0,58878.99609,2575398.0,446.0,858.0,255.0,255.0,3044589262.0,898449094.0,56.0,1276.0,0.0,0.0,3723.33667,2678.113491,1424257749.0,1424257753.0,7.66695,3.967611,0.000655,0.000519,0.000136,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,9.0,13.0,2.0,3.0,2.0,1.0,7.0,0,2.0,2.0,3.0,9,11
3,1043.0,14,53.0,0.0,0.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424245944.0,1424245944.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,29.0,29.0,10.0,10.0,10.0,10.0,29.0,0,1.0,3.0,1.0,4,15
8,44135.0,10,111.0,0.0,0.0,0.00467,568.0,312.0,31.0,29.0,0.0,0.0,0.0,729764.4375,400856.5313,4.0,4.0,0.0,0.0,0.0,0.0,142.0,78.0,0.0,0.0,1.676316,1.479976,1424231280.0,1424231280.0,1.191333,1.051,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,5.0,5.0,5.0,4.0,1.0,1.0,3.0,0,1.0,1.0,3.0,9,11
1,48368.0,20,3107.0,0.0,0.0,0.589381,5184.0,3080.0,31.0,29.0,7.0,7.0,0.0,67854.24219,40422.07031,28.0,30.0,255.0,255.0,1921223515.0,4241792178.0,185.0,103.0,0.0,0.0,1288.387233,33.498836,1421951560.0,1421951560.0,21.81589,20.304379,0.000694,0.00055,0.000144,0.0,0.0,0.0,0.0,0.0,7.0,9.0,3.0,2.0,1.0,1.0,2.0,0,2.0,2.0,3.0,2,21
11,63414.0,20,53.0,0.0,0.0,0.001025,146.0,178.0,31.0,29.0,0.0,0.0,0.0,569756.125,694634.125,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1421957297.0,1421957297.0,0.011,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,5.0,1.0,1.0,2.0,0,1.0,1.0,1.0,12,21
2,3698.0,16,21.0,0.0,0.0,2.394985,1252.0,1632.0,62.0,252.0,7.0,9.0,0.0,4008.375977,5204.208008,24.0,22.0,255.0,255.0,2223815923.0,380309122.0,52.0,74.0,0.0,0.0,5766.773692,7089.854689,1424223882.0,1424223885.0,104.129782,110.744286,0.105857,0.06867,0.037187,0.0,1.0,0.2914540816326531,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0,2.0,2.0,2.0,3,17
17,2672.0,4,4734.0,0.0,0.0,0.026289,2958.0,32368.0,31.0,29.0,7.0,18.0,0.0,881585.5,9653011.0,48.0,50.0,255.0,255.0,2219507483.0,74428938.0,62.0,647.0,0.0,0.0,34.7403,33.03979,1424229100.0,1424229100.0,0.563804,0.535167,0.00071,0.000592,0.000118,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,7.0,4.0,3.0,4.0,1.0,1.0,2.0,0,2.0,2.0,3.0,18,5
12,34122.0,8,53.0,0.0,0.0,0.001094,146.0,178.0,31.0,29.0,0.0,0.0,0.0,533820.875,650822.6875,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1424260727.0,1424260727.0,0.009,0.003,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,13,9
9,0.0,15,0.0,0.0,0.0,9e-06,200.0,0.0,254.0,0.0,0.0,0.0,0.0,88888888.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1424258876.0,1424258876.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,5.0,5.0,3.0,5.0,3.0,3.0,5.0,0,4.0,3.0,3.0,10,16
15,47439.0,5,53.0,0.0,0.0,4e-06,264.0,0.0,60.0,0.0,0.0,0.0,0.0,264000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,1424252908.0,1424252908.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,28.0,28.0,16.0,16.0,16.0,16.0,28.0,0,1.0,3.0,1.0,16,6
1,35509.0,12,41707.0,0.0,0.0,0.049987,3302.0,35712.0,31.0,29.0,7.0,21.0,0.0,518694.875,5613459.5,54.0,56.0,255.0,255.0,2315102796.0,2311219320.0,61.0,638.0,0.0,0.0,58.885992,58.228273,1424256768.0,1424256768.0,0.937283,0.897636,0.000751,0.000608,0.000143,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,10.0,7.0,4.0,2.0,1.0,1.0,3.0,0,2.0,2.0,3.0,2,13
5,1043.0,5,53.0,0.0,0.0,5e-06,264.0,0.0,60.0,0.0,0.0,0.0,0.0,211200000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,1421931781.0,1421931781.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,1.0,3.0,1.0,6,6
6,43976.0,15,143.0,0.0,0.0,3.857498,1008.0,6916.0,62.0,252.0,6.0,8.0,0.0,1974.336792,13627.48633,18.0,20.0,255.0,255.0,104862284.0,3842375744.0,56.0,346.0,0.0,0.0,15506.01102,13742.64394,1424227542.0,1424227546.0,226.911647,193.68984,0.324676,0.176681,0.147995,0.0,1.0,0.2914540816326531,0.04522246535375638,0.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0,2.0,2.0,3.0,7,16
2,24900.0,6,80.0,0.0,0.0,1.193579,842.0,1542.0,62.0,252.0,2.0,2.0,0.0,5080.518555,9303.113281,10.0,10.0,255.0,255.0,104832036.0,4006640389.0,84.0,154.0,1.0,307.0,9263.516858,188.820234,1424254332.0,1424254333.0,132.619889,124.126664,0.114277,0.049527,0.06475,0.0,1.0,1.0,0.04522246535375638,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2.0,2.0,4.0,3,7
2,1043.0,3,53.0,0.0,0.0,4e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,114000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424239920.0,1424239920.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,25.0,25.0,24.0,25.0,24.0,24.0,25.0,0,1.0,3.0,1.0,3,4
2,46492.0,6,25.0,0.0,0.0,2.107215,2088.0,1716.0,62.0,252.0,7.0,8.0,0.0,7532.216797,6192.05957,20.0,20.0,255.0,255.0,587841927.0,576384523.0,104.0,86.0,0.0,0.0,5580.359231,116.086289,1424247464.0,1424247466.0,110.891053,96.960367,0.439758,0.264965,0.174793,0.0,1.0,0.2914540816326531,0.04522246535375638,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0,2.0,2.0,5.0,3,7
4,49217.0,8,111.0,0.0,0.0,0.005758,568.0,320.0,31.0,29.0,0.0,0.0,0.0,591872.1875,333449.125,4.0,4.0,0.0,0.0,0.0,0.0,142.0,80.0,0.0,0.0,2.087381,1.60749,1424225972.0,1424225972.0,1.483,1.140667,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,11.0,6.0,5.0,9.0,1.0,1.0,4.0,0,1.0,1.0,3.0,5,9
6,47439.0,9,53.0,0.0,0.0,3e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,152000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424223621.0,1424223621.0,0.003,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,35.0,35.0,20.0,20.0,20.0,13.0,35.0,0,1.0,3.0,1.0,7,10
2,47439.0,3,53.0,0.0,0.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424237925.0,1424237925.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,20.0,20.0,20.0,21.0,20.0,20.0,20.0,0,1.0,3.0,1.0,3,4
2,47439.0,3,53.0,0.0,0.0,4e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,114000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424237592.0,1424237592.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,47.0,47.0,43.0,43.0,43.0,19.0,47.0,0,1.0,3.0,1.0,3,4
18,50981.0,22,32739.0,0.0,0.0,0.000431,208.0,104.0,29.0,31.0,0.0,0.0,0.0,2895591.75,965197.25,4.0,2.0,255.0,0.0,839315669.0,2988569521.0,52.0,52.0,0.0,0.0,0.198934,0.0,1421948880.0,1421948880.0,0.143667,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0,2.0,2.0,3.0,19,23
6,9699.0,15,80.0,0.0,0.0,0.25836,810.0,936.0,62.0,252.0,2.0,2.0,0.0,22573.1543,25359.96289,10.0,8.0,255.0,255.0,899467827.0,2086901521.0,81.0,117.0,1.0,51.0,1391.682535,45.896676,1424230485.0,1424230485.0,28.706667,33.953,0.06592,0.02004,0.04588,0.0,1.0,1.0,0.04522246535375638,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2.0,2.0,4.0,7,16
14,58858.0,1,53.0,0.0,0.0,0.001042,146.0,178.0,31.0,29.0,0.0,0.0,0.0,560460.625,683301.3125,2.0,2.0,0.0,0.0,0.0,0.0,73.0,89.0,0.0,0.0,0.0,0.0,1424222734.0,1424222734.0,0.009,0.006,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,3.0,2.0,2.0,10.0,2.0,1.0,1.0,0,1.0,1.0,1.0,15,2
7,47439.0,7,53.0,0.0,0.0,2e-06,264.0,0.0,60.0,0.0,0.0,0.0,0.0,528000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,1424247590.0,1424247590.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,35.0,35.0,22.0,22.0,22.0,22.0,35.0,0,1.0,3.0,1.0,8,8
2,37826.0,6,179.0,0.0,0.0,0.526264,790.0,816.0,254.0,252.0,4.0,5.0,0.0,11157.89746,11522.7334,14.0,14.0,255.0,255.0,2153646091.0,190648543.0,56.0,58.0,0.0,0.0,2025.40921,1939.348358,1424229761.0,1424229761.0,40.481845,37.104692,0.069859,0.043265,0.026594,0.0,1.0,0.2914540816326531,0.04522246535375638,0.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,0,2.0,2.0,3.0,3,7
6,1043.0,9,53.0,0.0,0.0,1e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,456000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424223507.0,1424223507.0,0.001,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,17.0,17.0,6.0,8.0,6.0,6.0,17.0,0,1.0,3.0,1.0,7,10
1,8379.0,4,6881.0,0.0,0.0,0.019252,1540.0,1644.0,31.0,29.0,4.0,4.0,0.0,600041.5625,645335.5625,16.0,18.0,255.0,255.0,3464665915.0,3474773512.0,96.0,91.0,0.0,0.0,97.163703,2.241596,1424245552.0,1424245552.0,1.262267,1.105706,0.000566,0.000453,0.000113,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,4.0,7.0,5.0,2.0,2.0,1.0,2.0,0,2.0,2.0,3.0,2,5
2,47439.0,3,53.0,0.0,0.0,8e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,57000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424239805.0,1424239805.0,0.008,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,31.0,31.0,22.0,21.0,20.0,20.0,31.0,0,1.0,3.0,1.0,3,4
2,47439.0,2,53.0,0.0,0.0,3e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,152000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424254527.0,1424254527.0,0.003,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,0,1.0,3.0,1.0,3,3
4,59963.0,4,18725.0,0.0,0.0,0.004642,424.0,8824.0,31.0,29.0,1.0,4.0,0.0,639379.5625,13940543.0,8.0,12.0,255.0,255.0,4110733563.0,4121887804.0,53.0,735.0,0.0,0.0,39.248658,21.474981,1421961764.0,1421961764.0,0.621571,0.377455,0.000618,0.000486,0.000132,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,6.0,1.0,1.0,4.0,0,2.0,2.0,6.0,5,5
10,36263.0,13,11228.0,0.0,0.0,0.046376,320.0,1838.0,31.0,29.0,1.0,2.0,0.0,46058.30469,277557.3438,6.0,8.0,255.0,255.0,3929979983.0,2082704149.0,53.0,230.0,0.0,0.0,630.58193,15.795303,1421930038.0,1421930038.0,9.218,6.556143,0.001507,0.00048,0.001027,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,0,2.0,2.0,6.0,11,14
2,1043.0,2,53.0,0.0,0.0,4e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,114000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424252292.0,1424252292.0,0.004,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,33.0,33.0,16.0,17.0,16.0,16.0,33.0,0,1.0,3.0,1.0,3,3
1,16090.0,12,14858.0,0.0,0.0,1.292307,4992.0,3080.0,31.0,29.0,7.0,7.0,0.0,29800.96875,18435.24805,28.0,30.0,255.0,255.0,3320691045.0,1358279657.0,178.0,103.0,0.0,0.0,3015.087151,80.331047,1424255256.0,1424255257.0,47.851667,44.544484,0.00068,0.000514,0.000166,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,4.0,4.0,2.0,1.0,1.0,1.0,3.0,0,2.0,2.0,3.0,2,13
2,47439.0,3,53.0,0.0,0.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424238794.0,1424238794.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,47.0,47.0,38.0,38.0,38.0,17.0,47.0,0,1.0,3.0,1.0,3,4
1,26203.0,0,22.0,0.0,0.0,6.272137,23424.0,43458.0,31.0,29.0,69.0,95.0,0.0,29781.23633,55261.54688,310.0,328.0,255.0,255.0,1068456408.0,1068733904.0,76.0,132.0,0.0,0.0,1473.108461,1434.934708,1421945480.0,1421945487.0,20.297146,19.179245,0.000673,0.000515,0.000158,0.0,0.0,0.0,0.0,0.0,18.0,12.0,11.0,19.0,4.0,4.0,8.0,0,2.0,2.0,3.0,2,1
3,1043.0,14,53.0,0.0,0.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424247155.0,1424247155.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,33.0,33.0,22.0,23.0,22.0,22.0,33.0,0,1.0,3.0,1.0,4,15
2,47439.0,2,53.0,0.0,0.0,5e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,91200000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424254734.0,1424254734.0,0.005,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,33.0,33.0,18.0,20.0,18.0,18.0,33.0,0,1.0,3.0,1.0,3,3
1,16792.0,19,14691.0,0.0,0.0,0.077815,3302.0,37226.0,31.0,29.0,7.0,21.0,0.0,333200.5313,3758863.75,54.0,56.0,255.0,255.0,627882937.0,647398934.0,61.0,665.0,0.0,0.0,81.680453,80.110894,1424238679.0,1424238679.0,1.490346,1.406127,0.000584,0.000474,0.00011,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,0,2.0,2.0,3.0,2,20
10,17320.0,13,53.0,0.0,0.0,0.001083,130.0,162.0,31.0,29.0,0.0,0.0,0.0,480147.75,598337.9375,2.0,2.0,0.0,0.0,0.0,0.0,65.0,81.0,0.0,0.0,0.0,0.0,1424240455.0,1424240455.0,0.009,0.002,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0,1.0,1.0,1.0,11,14
2,47439.0,3,53.0,0.0,0.0,1e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,456000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424239976.0,1424239976.0,0.001,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,20.0,20.0,20.0,21.0,20.0,20.0,20.0,0,1.0,3.0,1.0,3,4
3,1043.0,3,53.0,0.0,0.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424233063.0,1424233063.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0,1.0,3.0,1.0,4,4
1,22335.0,8,1834.0,0.0,0.0,0.035017,2974.0,30514.0,31.0,29.0,7.0,18.0,0.0,665505.375,6831882.0,48.0,50.0,255.0,255.0,4051062933.0,4060353287.0,62.0,610.0,0.0,0.0,52.7005,51.109345,1421970221.0,1421970221.0,0.737894,0.703367,0.000711,0.000545,0.000166,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,4.0,1.0,1.0,1.0,0,2.0,2.0,3.0,2,9
12,52183.0,18,6881.0,0.0,0.0,7.317478,24640.0,1094788.0,31.0,29.0,38.0,390.0,0.0,26877.01953,1195508.0,438.0,858.0,255.0,255.0,1006825941.0,1014146853.0,56.0,1276.0,0.0,0.0,6312.1271,4511.204392,1421935820.0,1421935827.0,16.744028,8.537942,0.000581,0.000457,0.000124,0.0,0.0,0.0,0.0,0.0,9.0,9.0,6.0,2.0,2.0,1.0,2.0,0,2.0,2.0,3.0,13,19
10,46724.0,1,25.0,0.0,0.0,0.025756,37242.0,3380.0,31.0,29.0,18.0,8.0,0.0,11345240.0,1025003.875,52.0,42.0,255.0,255.0,2545026154.0,396472553.0,716.0,80.0,0.0,0.0,30.661802,1.219719,1421943725.0,1421943725.0,0.498039,0.61561,0.000626,0.000512,0.000114,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,7.0,2.0,1.0,2.0,0,2.0,2.0,5.0,11,2
0,44114.0,1,25.0,0.0,0.0,0.593894,37216.0,3380.0,31.0,29.0,18.0,8.0,0.0,491683.6875,44452.375,52.0,42.0,255.0,255.0,1027250728.0,1176442364.0,716.0,80.0,0.0,0.0,874.796921,27.646379,1424245108.0,1424245109.0,11.637353,14.46478,0.000965,0.000835,0.00013,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,0,2.0,2.0,5.0,1,2
2,51285.0,14,111.0,0.0,0.0,3.524984,564.0,354.0,254.0,252.0,2.0,1.0,0.0,1152.913086,703.549316,10.0,8.0,255.0,255.0,1006164654.0,432287646.0,56.0,44.0,0.0,0.0,28529.16037,808.383687,1424249390.0,1424249394.0,381.384778,480.932281,0.309558,0.158456,0.151102,0.0,1.0,0.2914540816326531,0.04522246535375638,0.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,0,2.0,2.0,3.0,3,15
6,53333.0,14,445.0,0.0,0.0,1.524209,195010.0,1128.0,254.0,252.0,74.0,1.0,0.0,1016889.375,5694.756836,154.0,26.0,255.0,255.0,2134696166.0,2080475383.0,1266.0,43.0,0.0,0.0,1156.020294,80.307336,1424228099.0,1424228100.0,10.027691,56.39,0.170341,0.087563,0.082778,0.0,1.0,0.2914540816326531,0.04522246535375638,0.0,6.0,3.0,3.0,4.0,2.0,2.0,2.0,0,2.0,2.0,3.0,7,15
6,47439.0,9,53.0,0.0,0.0,8e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,57000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424224761.0,1424224761.0,0.008,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,33.0,33.0,18.0,18.0,17.0,9.0,34.0,0,1.0,3.0,1.0,7,10
17,60501.0,4,80.0,0.0,0.0,1.022478,1684.0,10168.0,31.0,29.0,3.0,5.0,0.0,12236.93848,75142.9375,14.0,18.0,255.0,255.0,705812795.0,707290620.0,120.0,565.0,1.0,3924.0,8767.194973,7675.706462,1421936145.0,1421936146.0,78.617075,60.113412,0.000676,0.000543,0.000133,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,0,2.0,2.0,4.0,18,5
19,1043.0,21,53.0,0.0,0.0,4e-06,264.0,0.0,60.0,0.0,0.0,0.0,0.0,264000000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,1424259788.0,1424259788.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.2914540816326531,0.04522246535375638,0.0,33.0,33.0,18.0,18.0,18.0,18.0,33.0,0,1.0,3.0,1.0,20,22
2,47439.0,3,53.0,0.0,0.0,9e-06,114.0,0.0,254.0,0.0,0.0,0.0,0.0,50666664.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,1424237542.0,1424237542.0,0.009,0.0,0.0,0.0,0.0,0.0,2.0,0.2914540816326531,0.04522246535375638,0.0,49.0,49.0,40.0,40.0,40.0,17.0,49.0,0,1.0,3.0,1.0,3,4
